transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
21499,29-07-2023 11:46,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Mocha,4.28,1,FALSE,Credit Card,mudks6y2,18-24,Non-binary,TRUE,Sunny,29.7,,4.28
21500,29-07-2023 11:48,43,Vancouver,CAN,Standalone,Coffee,Large Americano,3.24,2,FALSE,Credit Card,ibqzag1c,45-54,Female,FALSE,Sunny,15.5,,6.48
21501,29-07-2023 11:53,8,Los Angeles,USA,Airport,Coffee,Large Latte,5.63,1,FALSE,Cash,xz1iewg7,,Male,FALSE,Sunny,29.7,,5.63
21502,29-07-2023 11:53,4,New York,USA,Mall Kiosk,Coffee,Double Espresso,2.81,1,FALSE,Mobile Wallet,mlayw7rt,25-34,Female,FALSE,Sunny,31.6,,2.81
21503,29-07-2023 11:57,7,Los Angeles,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.39,1,FALSE,Cash,hq9yxcrk,35-44,Male,TRUE,Sunny,29.7,,5.39
21504,29-07-2023 12:18,5,New York,USA,Standalone,Tea,Large Chai Latte,4.85,2,FALSE,Credit Card,bps1f15k,35-44,Female,FALSE,Sunny,31.6,,9.7
21505,29-07-2023 12:25,36,Toronto,CAN,Airport,Coffee,Large Iced Coffee,4.6,1,FALSE,Cash,oow2frzq,18-24,Prefer not to say,FALSE,Sunny,23.7,,4.6
21506,29-07-2023 12:29,13,Chicago,USA,Mall Kiosk,Pastry,Scone,2.03,1,FALSE,Credit Card,66jsoiiu,35-44,Female,TRUE,Cloudy,22,,2.03
21507,29-07-2023 12:47,32,Melbourne,AUS,Standalone,Tea,Small Earl Grey,2.7,1,TRUE,Credit Card,bsgop2dv,25-34,Female,FALSE,Sunny,12.7,,2.29
21508,29-07-2023 13:13,41,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,1,FALSE,Credit Card,tyrodypv,65+,Female,FALSE,,,,2.35
21509,29-07-2023 13:17,11,Chicago,USA,Standalone,Merchandise,Coffee Mug,11.4,2,FALSE,Cash,ve9vontb,55-64,Female,FALSE,Cloudy,22,,22.8
21510,29-07-2023 13:23,29,Sydney,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.13,2,FALSE,Mobile Wallet,n5lfocrx,25-34,Male,FALSE,Sunny,19.5,,4.26
21511,29-07-2023 13:30,33,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,1,TRUE,Cash,6wbq51vj,35-44,Male,FALSE,Sunny,12.7,,2.5
21512,29-07-2023 13:31,41,Vancouver,CAN,Standalone,Tea,Medium Green Tea,2.63,1,TRUE,Cash,1hh0kdun,45-54,Female,TRUE,Sunny,15.5,,2.37
21513,29-07-2023 13:55,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Latte,3.77,3,FALSE,Cash,wq4pnbv8,65+,Male,TRUE,Sunny,12.7,,11.31
21514,29-07-2023 13:58,41,Vancouver,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.88,1,FALSE,Credit Card,hmsj797h,45-54,Male,FALSE,Sunny,15.5,,1.88
21515,29-07-2023 13:58,26,Sydney,AUS,Mall Kiosk,Coffee,Large Latte,4.91,2,FALSE,Credit Card,t60v3lv5,45-54,Male,FALSE,Sunny,19.5,,9.82
21516,29-07-2023 14:20,14,Chicago,USA,Standalone,Coffee,Medium Latte,3.8,1,FALSE,Cash,wer7dxmu,25-34,Female,FALSE,Cloudy,22,,3.8
21517,29-07-2023 14:32,27,Sydney,AUS,Standalone,Sandwich,Ham & Cheese Croissant,6.05,1,FALSE,Credit Card,eq8v5rnz,65+,Female,FALSE,Sunny,19.5,,6.05
21518,29-07-2023 14:55,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Latte,4.82,1,FALSE,Credit Card,vr4y8mpw,55-64,Male,FALSE,Sunny,12.7,,4.82
21519,29-07-2023 15:10,44,Vancouver,CAN,Mall Kiosk,Tea,Medium Green Tea,2.55,2,FALSE,Credit Card,i5o37gkb,,Male,FALSE,Sunny,15.5,,5.1
21520,29-07-2023 15:22,18,London,UK,Mall Kiosk,Coffee,Large Cappuccino,3.79,2,FALSE,Credit Card,w0sicht5,35-44,Prefer not to say,FALSE,Rainy,17.6,,7.58
21521,29-07-2023 15:28,10,Los Angeles,USA,Mall Kiosk,Coffee,Large Latte,4.37,2,FALSE,Cash,saqpp541,45-54,Male,FALSE,Sunny,29.7,,8.74
21522,29-07-2023 15:35,11,Chicago,USA,Standalone,Coffee,Small Latte,3.42,2,FALSE,Credit Card,hqlp42ty,35-44,Female,FALSE,Cloudy,22,,6.84
21523,29-07-2023 15:39,40,Toronto,CAN,Standalone,Tea,Medium Green Tea,2.58,1,FALSE,Credit Card,p0huf1yt,55-64,Male,FALSE,Sunny,23.7,,2.58
21524,29-07-2023 15:47,24,Manchester,UK,Standalone,Tea,Large Matcha Latte,4.26,1,FALSE,Credit Card,szgnpjoi,55-64,Female,FALSE,Sunny,22.3,,4.26
21525,29-07-2023 16:15,18,London,UK,Mall Kiosk,Coffee,Large Latte,3.79,2,TRUE,Credit Card,y669q7d2,18-24,Female,TRUE,Rainy,17.6,,6.82
21526,29-07-2023 16:25,24,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,1,FALSE,Cash,sp8hcppf,55-64,Female,FALSE,Sunny,22.3,,4.51
21527,29-07-2023 16:26,45,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,1,FALSE,Credit Card,op41l04q,35-44,Male,TRUE,Sunny,15.5,,4.89
21528,29-07-2023 16:26,37,Toronto,CAN,Standalone,Coffee,Medium Latte,3.68,3,FALSE,Mobile Wallet,njiyikma,18-24,Female,FALSE,Sunny,23.7,,11.04
21529,29-07-2023 16:29,44,Vancouver,CAN,Mall Kiosk,Coffee,Large Americano,3.15,1,FALSE,Mobile Wallet,iasfg121,18-24,Male,FALSE,Sunny,15.5,,3.15
21530,29-07-2023 16:51,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Mocha,5.45,2,FALSE,Debit Card,854bls04,25-34,Female,FALSE,Sunny,12.7,,10.9
21531,29-07-2023 17:05,1,New York,USA,Standalone,Coffee,Small Latte,3.6,1,FALSE,Credit Card,sjrg0l0n,,Male,FALSE,Sunny,31.6,,3.6
21532,29-07-2023 17:29,36,Toronto,CAN,Airport,Sandwich,Chicken & Avocado Wrap,7.48,2,FALSE,Debit Card,zx70t5b3,35-44,Male,FALSE,Sunny,23.7,,14.96
21533,29-07-2023 17:31,3,New York,USA,Mall Kiosk,Coffee,Double Espresso,2.81,3,TRUE,Mobile Wallet,a512b6g8,35-44,Male,FALSE,Sunny,31.6,,7.59
21534,29-07-2023 19:01,15,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,FALSE,Credit Card,abhqxqw3,65+,Female,FALSE,Cloudy,22,,2.75
21535,29-07-2023 19:51,2,New York,USA,Airport,Smoothie,Medium Berry Blast,6.88,1,FALSE,Credit Card,fnxglfi7,25-34,Female,FALSE,Sunny,31.6,,6.88
21536,29-07-2023 20:30,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Iced Coffee,4.19,1,FALSE,Debit Card,ibysbuuk,18-24,Male,FALSE,,,,4.19
21537,29-07-2023 20:35,6,Los Angeles,USA,Standalone,Tea,Large Matcha Latte,5.1,1,FALSE,Credit Card,n8tq8hsb,25-34,Male,FALSE,Sunny,29.7,,5.1
21538,29-07-2023 22:22,34,Melbourne,AUS,Mall Kiosk,Pastry,Croissant,2.62,1,FALSE,Mobile Wallet,7o0fy1y6,25-34,Male,FALSE,Sunny,12.7,,2.62
21539,29-07-2023 23:13,1,New York,USA,Standalone,Tea,Medium Green Tea,2.8,1,FALSE,Cash,o0g4udnr,55-64,Female,TRUE,Sunny,31.6,,2.8
21540,29-07-2023 23:19,42,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,2,FALSE,Credit Card,zmlll6yh,55-64,Female,FALSE,Sunny,15.5,,12.22
21541,29-07-2023 23:50,29,Sydney,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.13,1,FALSE,Mobile Wallet,iqc0dyg2,18-24,Male,FALSE,Sunny,19.5,,2.13
21542,30-07-2023 00:25,38,Toronto,CAN,Standalone,Tea,Medium Chai Latte,3.86,1,FALSE,Mobile Wallet,w3ueimnh,18-24,Male,FALSE,Cloudy,20.9,,3.86
21543,30-07-2023 01:34,45,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,3,FALSE,Debit Card,vad51s97,18-24,Female,TRUE,,,,14.67
21544,30-07-2023 01:37,18,London,UK,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.65,2,FALSE,Debit Card,f0adbgg5,35-44,Female,FALSE,Sunny,21.8,,3.3
21545,30-07-2023 02:23,40,Toronto,CAN,Standalone,Tea,Medium Green Tea,2.58,1,FALSE,Credit Card,h4qupmbi,65+,Male,FALSE,,,,2.58
21546,30-07-2023 06:08,4,New York,USA,Mall Kiosk,Coffee,Large Americano,3.35,1,FALSE,Credit Card,ojat0ffe,65+,Female,FALSE,Sunny,26.3,,3.35
21547,30-07-2023 06:32,4,New York,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.3,1,FALSE,Credit Card,jnzm0c4l,35-44,Male,FALSE,Sunny,26.3,,6.3
21548,30-07-2023 07:11,38,Toronto,CAN,Standalone,Tea,Large Green Tea,2.94,1,FALSE,Credit Card,tkox5ge1,45-54,Male,FALSE,Cloudy,20.9,,2.94
21549,30-07-2023 07:33,10,Los Angeles,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.9,4,FALSE,Debit Card,7ump1ody,65+,Female,FALSE,Sunny,27,,7.6
21550,30-07-2023 07:55,3,New York,USA,Mall Kiosk,Tea,Small Earl Grey,2.42,1,FALSE,Debit Card,n3irhf2k,45-54,Female,FALSE,Sunny,26.3,,2.42
21551,30-07-2023 07:56,42,Vancouver,CAN,Standalone,Coffee,Small Mocha,3.81,1,FALSE,Credit Card,xpmz3cfx,65+,Female,TRUE,Sunny,19.2,,3.81
21552,30-07-2023 07:58,1,New York,USA,Standalone,Coffee,Medium Iced Coffee,3.5,1,FALSE,Debit Card,b6sg1zp5,25-34,Male,FALSE,Sunny,26.3,,3.5
21553,30-07-2023 08:09,17,London,UK,Standalone,Tea,Small Earl Grey,2.12,3,FALSE,Credit Card,rwvtqy78,35-44,Male,FALSE,Sunny,21.8,,6.36
21554,30-07-2023 08:13,20,London,UK,Standalone,Tea,Large Green Tea,2.72,8,FALSE,Credit Card,eq3rjaig,18-24,Male,FALSE,Sunny,21.8,,21.76
21555,30-07-2023 08:16,36,Toronto,CAN,Airport,Pastry,Blueberry Muffin,3.45,1,FALSE,Cash,w6jcjlhj,18-24,Female,FALSE,Cloudy,20.9,,3.45
21556,30-07-2023 08:46,17,London,UK,Standalone,Coffee,Large Cappuccino,3.91,4,FALSE,Credit Card,4dj6sxsn,65+,Prefer not to say,FALSE,Sunny,21.8,,15.64
21557,30-07-2023 08:55,28,Sydney,AUS,Mall Kiosk,Smoothie,Large Berry Blast,6.72,2,TRUE,Mobile Wallet,nuhun238,25-34,Female,FALSE,Rainy,19.5,,10.75
21558,30-07-2023 09:07,11,Chicago,USA,Standalone,Tea,Small Earl Grey,2.38,3,FALSE,Credit Card,rbb6cghz,45-54,Female,FALSE,Rainy,18.9,,7.14
21559,30-07-2023 09:07,13,Chicago,USA,Mall Kiosk,Coffee,Medium Mocha,4.15,2,FALSE,Credit Card,jyujq5ny,35-44,Male,FALSE,Rainy,18.9,,8.3
21560,30-07-2023 09:27,18,London,UK,Mall Kiosk,Coffee,Large Latte,3.79,1,FALSE,Credit Card,md886wtk,55-64,Male,TRUE,Sunny,21.8,,3.79
21561,30-07-2023 09:37,38,Toronto,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.06,1,FALSE,Mobile Wallet,5cqnuim1,18-24,Female,TRUE,,,,5.06
21562,30-07-2023 09:48,8,Los Angeles,USA,Airport,Pastry,Blueberry Muffin,3.67,2,TRUE,Debit Card,xe3msc4x,18-24,Female,FALSE,Sunny,27,,5.87
21563,30-07-2023 09:54,14,Chicago,USA,Standalone,Coffee,Large Americano,3.28,1,FALSE,Credit Card,8ablgbrq,25-34,Female,FALSE,Rainy,18.9,,3.28
21564,30-07-2023 09:55,38,Toronto,CAN,Standalone,Coffee,Small Americano,2.48,2,FALSE,Cash,kb1qq846,45-54,Non-binary,TRUE,Cloudy,20.9,,4.96
21565,30-07-2023 10:00,13,Chicago,USA,Mall Kiosk,Tea,Large Matcha Latte,4.79,4,FALSE,Credit Card,zux5ezof,45-54,Male,FALSE,Rainy,18.9,,19.16
21566,30-07-2023 10:27,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Latte,4.19,2,FALSE,Cash,4fv8d2gh,65+,Male,FALSE,Sunny,9.7,,8.38
21567,30-07-2023 10:41,12,Chicago,USA,Airport,Pastry,Blueberry Muffin,3.56,2,FALSE,Mobile Wallet,take9kc8,,Male,FALSE,Rainy,18.9,,7.12
21568,30-07-2023 10:45,32,Melbourne,AUS,Standalone,Pastry,Croissant,2.7,1,FALSE,Cash,jspkqwhl,45-54,Female,TRUE,Sunny,9.7,,2.7
21569,30-07-2023 10:45,30,Sydney,AUS,Standalone,Tea,Medium Matcha Latte,4.95,1,FALSE,Debit Card,ceqgt5bg,18-24,Female,FALSE,Rainy,19.5,,4.95
21570,30-07-2023 11:25,18,London,UK,Mall Kiosk,Tea,Medium Earl Grey,2.31,4,FALSE,Debit Card,73u6c55p,25-34,Male,FALSE,Sunny,21.8,,9.24
21571,30-07-2023 11:57,3,New York,USA,Mall Kiosk,Pastry,Scone,2.13,1,FALSE,Debit Card,6zhatha8,18-24,Female,FALSE,Sunny,26.3,,2.13
21572,30-07-2023 11:59,25,Manchester,UK,Standalone,Pastry,Chocolate Chip Cookie,1.64,1,FALSE,Credit Card,tp9pk2mh,18-24,Male,FALSE,Sunny,16.8,,1.64
21573,30-07-2023 12:16,32,Melbourne,AUS,Standalone,Merchandise,Tote Bag,16.2,2,FALSE,Debit Card,gow2vjyp,45-54,Female,FALSE,Sunny,9.7,,32.4
21574,30-07-2023 12:28,4,New York,USA,Mall Kiosk,Coffee,Small Latte,3.49,2,FALSE,Credit Card,g6x1j7ci,18-24,Prefer not to say,TRUE,Sunny,26.3,,6.98
21575,30-07-2023 12:35,31,Melbourne,AUS,Standalone,Coffee,Small Americano,2.92,2,FALSE,Cash,ibi9uxi5,,Female,FALSE,Sunny,9.7,,5.84
21576,30-07-2023 12:42,2,New York,USA,Airport,Pastry,Chocolate Chip Cookie,2.5,3,FALSE,Credit Card,zjm7qu6u,65+,Female,TRUE,Sunny,26.3,,7.5
21577,30-07-2023 12:50,28,Sydney,AUS,Mall Kiosk,Merchandise,Tote Bag,16,1,FALSE,Debit Card,knmc3vza,25-34,Male,FALSE,Rainy,19.5,,16
21578,30-07-2023 12:55,25,Manchester,UK,Standalone,Coffee,Large Latte,3.77,2,FALSE,Credit Card,ir9kh2c4,35-44,Male,FALSE,,,,7.54
21579,30-07-2023 13:35,38,Toronto,CAN,Standalone,Tea,Large Earl Grey,2.94,1,FALSE,Credit Card,i0upjj0m,35-44,Female,TRUE,Cloudy,20.9,,2.94
21580,30-07-2023 13:46,20,London,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.52,1,FALSE,Mobile Wallet,t5urn5ar,35-44,Female,FALSE,Sunny,21.8,,5.52
21581,30-07-2023 13:58,18,London,UK,Mall Kiosk,Coffee,Small Cappuccino,2.97,2,FALSE,Credit Card,0nifsq85,65+,Female,TRUE,Sunny,21.8,,5.94
21582,30-07-2023 14:35,12,Chicago,USA,Airport,Coffee,Medium Cappuccino,4.75,1,FALSE,Mobile Wallet,x5pvf57b,25-34,Male,FALSE,Rainy,18.9,,4.75
21583,30-07-2023 15:06,29,Sydney,AUS,Mall Kiosk,Coffee,Large Iced Coffee,4.27,2,FALSE,Debit Card,mq2sh0dm,45-54,Male,FALSE,Rainy,19.5,,8.54
21584,30-07-2023 15:10,7,Los Angeles,USA,Standalone,Sandwich,Chicken & Avocado Wrap,6.37,1,FALSE,Credit Card,iffjghit,18-24,Female,FALSE,Sunny,27,,6.37
21585,30-07-2023 15:14,43,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,1,FALSE,Mobile Wallet,rs6884x6,18-24,Female,FALSE,Sunny,19.2,,4.32
21586,30-07-2023 16:10,39,Toronto,CAN,Mall Kiosk,Pastry,Scone,1.96,1,FALSE,Cash,kj53sbbs,35-44,Male,FALSE,Cloudy,20.9,,1.96
21587,30-07-2023 16:28,33,Melbourne,AUS,Standalone,Tea,Large Earl Grey,3.46,1,FALSE,Mobile Wallet,psixjgv0,18-24,Male,FALSE,Sunny,9.7,,3.46
21588,30-07-2023 16:54,27,Sydney,AUS,Standalone,Coffee,Medium Americano,3.3,2,FALSE,Debit Card,wsn5judd,55-64,Female,FALSE,Rainy,19.5,,6.6
21589,30-07-2023 17:16,29,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,1,TRUE,Mobile Wallet,steil3cj,25-34,Male,TRUE,Rainy,19.5,,4.32
21590,30-07-2023 17:25,1,New York,USA,Standalone,Pastry,Scone,2.2,1,FALSE,Credit Card,l08xmqr6,35-44,Male,FALSE,Sunny,26.3,,2.2
21591,30-07-2023 17:37,28,Sydney,AUS,Mall Kiosk,Coffee,Small Latte,3.84,1,FALSE,Debit Card,ue5gi5b3,35-44,,FALSE,Rainy,19.5,,3.84
21592,30-07-2023 17:48,21,Manchester,UK,Standalone,Coffee,Large Mocha,4.26,1,FALSE,Cash,u2octb9r,25-34,Female,TRUE,Sunny,16.8,,4.26
21593,30-07-2023 18:10,16,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,1,FALSE,Credit Card,3r480gqm,65+,Male,FALSE,Sunny,21.8,,4.67
21594,30-07-2023 19:13,28,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,1,FALSE,Credit Card,wqnjbbyx,45-54,Male,FALSE,Rainy,19.5,,2.35
21595,30-07-2023 21:13,36,Toronto,CAN,Airport,Coffee,Large Iced Coffee,4.6,2,FALSE,Credit Card,yc9cx6be,18-24,,FALSE,Cloudy,20.9,,9.2
21596,30-07-2023 23:27,44,Vancouver,CAN,Mall Kiosk,Tea,Medium Chai Latte,3.83,1,FALSE,Debit Card,0rozy9h3,35-44,Male,TRUE,Sunny,19.2,,3.83
21597,31-07-2023 02:29,3,New York,USA,Mall Kiosk,Tea,Medium Chai Latte,4.07,1,TRUE,Mobile Wallet,5zejzzul,,Male,FALSE,Cloudy,27.8,,3.66
21598,31-07-2023 04:58,3,New York,USA,Mall Kiosk,Coffee,Large Iced Coffee,3.88,1,FALSE,Cash,e3lqjrtx,,Female,FALSE,Cloudy,27.8,,3.88
21599,31-07-2023 06:19,27,Sydney,AUS,Standalone,Tea,Large Green Tea,3.52,2,FALSE,Cash,3jojwbvi,25-34,Male,FALSE,Rainy,14.6,,7.04
21600,31-07-2023 06:31,15,Chicago,USA,Standalone,Coffee,Small Cappuccino,3.42,3,FALSE,Credit Card,6rpxqtrg,65+,Prefer not to say,TRUE,Cloudy,27.6,,10.26
21601,31-07-2023 07:13,7,Los Angeles,USA,Standalone,Tea,Large Chai Latte,4.75,4,FALSE,Debit Card,xsegve7x,35-44,Male,FALSE,Sunny,22.9,,19
21602,31-07-2023 07:35,2,New York,USA,Airport,Coffee,Small Latte,4.5,1,TRUE,Debit Card,y3qttz68,25-34,Male,FALSE,Cloudy,27.8,,3.6
21603,31-07-2023 08:14,27,Sydney,AUS,Standalone,Pastry,Chocolate Chip Cookie,2.2,1,TRUE,Credit Card,aqgkffe6,35-44,Female,TRUE,Rainy,14.6,,1.98
21604,31-07-2023 08:24,35,Melbourne,AUS,Mall Kiosk,Coffee,Small Americano,2.83,1,FALSE,Mobile Wallet,o5jtb2eb,25-34,,FALSE,Sunny,14.2,,2.83
21605,31-07-2023 08:40,17,London,UK,Standalone,Tea,Large Green Tea,2.72,1,FALSE,Credit Card,wm591jq5,25-34,Male,FALSE,Sunny,23.3,,2.72
21606,31-07-2023 08:59,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Cappuccino,4.82,2,FALSE,Cash,1k8auaxx,65+,Male,FALSE,Sunny,14.2,,9.64
21607,31-07-2023 09:43,36,Toronto,CAN,Airport,Coffee,Large Americano,3.97,1,FALSE,Credit Card,innc8r0w,25-34,Male,FALSE,Cloudy,24.2,,3.97
21608,31-07-2023 09:47,43,Vancouver,CAN,Standalone,Coffee,Large Americano,3.24,1,FALSE,Mobile Wallet,lh9h8ai3,18-24,Male,FALSE,Sunny,18.7,,3.24
21609,31-07-2023 10:10,8,Los Angeles,USA,Airport,Coffee,Medium Cappuccino,4.9,6,FALSE,Mobile Wallet,r1kbo8s9,25-34,Male,FALSE,Sunny,22.9,,29.4
21610,31-07-2023 10:46,4,New York,USA,Mall Kiosk,Sandwich,Vegan Falafel Wrap,5.82,1,FALSE,Credit Card,te07vr3k,18-24,Female,FALSE,Cloudy,27.8,,5.82
21611,31-07-2023 11:44,6,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,5,TRUE,Cash,aknscczo,65+,Male,FALSE,Sunny,22.9,,13.96
21612,31-07-2023 12:06,27,Sydney,AUS,Standalone,Coffee,Large Iced Coffee,4.4,3,FALSE,Debit Card,v4w0sbnb,18-24,Female,FALSE,Rainy,14.6,,13.2
21613,31-07-2023 12:54,20,London,UK,Standalone,Coffee,Double Espresso,2.46,1,FALSE,Credit Card,ybbq8z1p,25-34,Male,FALSE,Sunny,23.3,,2.46
21614,31-07-2023 13:23,27,Sydney,AUS,Standalone,Tea,Medium Earl Grey,3.08,4,TRUE,Credit Card,ohc70sw0,35-44,Female,TRUE,Rainy,14.6,,11.09
21615,31-07-2023 13:39,17,London,UK,Standalone,Coffee,Small Latte,3.06,1,FALSE,Credit Card,bdjanzwj,18-24,Female,TRUE,Sunny,23.3,,3.06
21616,31-07-2023 13:45,32,Melbourne,AUS,Standalone,Coffee,Large Mocha,5.62,4,FALSE,Cash,x6ka7fy7,55-64,Female,FALSE,Sunny,14.2,,22.48
21617,31-07-2023 14:37,43,Vancouver,CAN,Standalone,Pastry,Blueberry Muffin,2.82,1,FALSE,Credit Card,mda4cy4r,65+,Female,FALSE,Sunny,18.7,,2.82
21618,31-07-2023 14:59,26,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,2,FALSE,Mobile Wallet,n3mkfo08,25-34,,FALSE,Rainy,14.6,,8.64
21619,31-07-2023 15:40,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Mocha,5.45,1,FALSE,Credit Card,5e1io08p,,Female,FALSE,Sunny,14.2,,5.45
21620,31-07-2023 15:47,10,Los Angeles,USA,Mall Kiosk,Coffee,Large Iced Coffee,3.8,1,FALSE,Credit Card,2kcbjxy1,45-54,Female,FALSE,Sunny,22.9,,3.8
21621,31-07-2023 16:48,7,Los Angeles,USA,Standalone,Coffee,Large Americano,3.38,1,TRUE,Credit Card,376lr85j,45-54,Female,TRUE,Sunny,22.9,,3.04
21622,31-07-2023 17:45,42,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,1,FALSE,Credit Card,vrx2cm5h,35-44,Female,TRUE,Sunny,18.7,,3.38
21623,31-07-2023 18:30,8,Los Angeles,USA,Airport,Coffee,Small Cappuccino,4.41,1,FALSE,Credit Card,ayvbfkoa,65+,Male,TRUE,Sunny,22.9,,4.41
21624,01-08-2023 02:19,2,New York,USA,Airport,Coffee,Small Cappuccino,4.5,5,FALSE,Credit Card,tzs4pb14,25-34,Female,FALSE,Rainy,26.5,,22.5
21625,01-08-2023 04:27,8,Los Angeles,USA,Airport,Coffee,Double Espresso,3.55,1,FALSE,Mobile Wallet,o22qgje9,,Female,FALSE,Sunny,22.9,,3.55
21626,01-08-2023 04:38,16,London,UK,Standalone,Coffee,Large Americano,2.93,1,FALSE,Credit Card,rxjpxohm,65+,Male,FALSE,Cloudy,23.7,,2.93
21627,01-08-2023 06:44,44,Vancouver,CAN,Mall Kiosk,Tea,Small Green Tea,2.28,1,FALSE,Credit Card,f3ehtzca,18-24,Male,FALSE,Sunny,18.9,,2.28
21628,01-08-2023 06:48,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Iced Coffee,4.19,1,FALSE,Debit Card,3oys5fou,45-54,Male,TRUE,Rainy,5.5,,4.19
21629,01-08-2023 07:33,19,London,UK,Standalone,Pastry,Croissant,2.12,1,FALSE,Mobile Wallet,5qmt1sh2,25-34,,FALSE,Cloudy,23.7,,2.12
21630,01-08-2023 07:38,22,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,1,FALSE,Credit Card,2vfv4nfe,65+,,FALSE,Rainy,24.3,,5.33
21631,01-08-2023 08:04,43,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,3,FALSE,Credit Card,ipucrnw3,25-34,Male,FALSE,Sunny,18.9,,8.19
21632,01-08-2023 08:05,35,Melbourne,AUS,Mall Kiosk,Tea,Medium Earl Grey,2.93,5,TRUE,Cash,0azaihzf,35-44,Female,TRUE,Rainy,5.5,,13.19
21633,01-08-2023 08:12,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,2,FALSE,Cash,jk08541l,45-54,Non-binary,FALSE,Sunny,20.1,,5.52
21634,01-08-2023 08:13,37,Toronto,CAN,Standalone,Tea,Large Green Tea,2.94,3,TRUE,Mobile Wallet,er0wx5cb,18-24,Female,FALSE,Sunny,20.1,,8.38
21635,01-08-2023 08:30,33,Melbourne,AUS,Standalone,Smoothie,Medium Tropical Mango,5.94,2,FALSE,Mobile Wallet,i061e4vs,25-34,Male,FALSE,Rainy,5.5,,11.88
21636,01-08-2023 08:43,33,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,2,FALSE,Debit Card,mmcxga70,35-44,Female,FALSE,Rainy,5.5,,6.26
21637,01-08-2023 08:49,8,Los Angeles,USA,Airport,Tea,Large Matcha Latte,6.37,2,TRUE,Debit Card,6lznrxn6,18-24,Male,TRUE,Sunny,22.9,,11.47
21638,01-08-2023 09:22,10,Los Angeles,USA,Mall Kiosk,Coffee,Double Espresso,2.76,4,FALSE,Mobile Wallet,1zj8jkve,55-64,Male,FALSE,Sunny,22.9,,11.04
21639,01-08-2023 10:06,8,Los Angeles,USA,Airport,Tea,Medium Chai Latte,5.14,4,FALSE,Credit Card,8gjux3h6,18-24,Prefer not to say,FALSE,Sunny,22.9,,20.56
21640,01-08-2023 10:16,9,Los Angeles,USA,Mall Kiosk,Tea,Medium Earl Grey,2.66,2,FALSE,Credit Card,y2iwa1kf,35-44,Female,TRUE,Sunny,22.9,,5.32
21641,01-08-2023 10:23,28,Sydney,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.87,1,FALSE,Credit Card,she7i4fa,65+,,FALSE,Rainy,8.3,,5.87
21642,01-08-2023 10:29,27,Sydney,AUS,Standalone,Coffee,Large Latte,5.06,1,FALSE,Mobile Wallet,nnklwcgc,55-64,Male,TRUE,Rainy,8.3,,5.06
21643,01-08-2023 10:58,41,Vancouver,CAN,Standalone,Pastry,Blueberry Muffin,2.82,3,FALSE,Credit Card,42kvg48c,18-24,Female,TRUE,Sunny,18.9,,8.46
21644,01-08-2023 11:01,45,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,2,FALSE,Credit Card,7moihkkv,35-44,Male,TRUE,Sunny,18.9,,6.76
